address,time,value
0014.4F01.0000.3560,2013-09-18 21:31:47.675,29
0014.4F01.0000.35EC,2013-09-18 21:31:47.508,23
0014.4F01.0000.7811,2013-09-18 21:31:49.621,21
0014.4F01.0000.3560,2013-09-18 21:31:50.676,30
0014.4F01.0000.35EC,2013-09-18 21:31:50.509,22
0014.4F01.0000.7811,2013-09-18 21:31:52.622,21
0014.4F01.0000.3560,2013-09-18 21:31:53.678,30
0014.4F01.0000.35EC,2013-09-18 21:31:53.51,23
0014.4F01.0000.7811,2013-09-18 21:31:55.623,21
0014.4F01.0000.3560,2013-09-18 21:31:56.679,29
0014.4F01.0000.35EC,2013-09-18 21:31:56.511,23
0014.4F01.0000.7811,2013-09-18 21:31:58.624,21
0014.4F01.0000.3560,2013-09-18 21:31:59.68,30
0014.4F01.0000.35EC,2013-09-18 21:31:59.512,23
0014.4F01.0000.7811,2013-09-18 21:32:01.625,21
0014.4F01.0000.3560,2013-09-18 21:32:02.681,30
0014.4F01.0000.35EC,2013-09-18 21:32:02.513,23
0014.4F01.0000.7811,2013-09-18 21:32:04.626,21
0014.4F01.0000.3560,2013-09-18 21:32:05.682,29
0014.4F01.0000.35EC,2013-09-18 21:32:05.514,22
0014.4F01.0000.7811,2013-09-18 21:32:07.626,21
0014.4F01.0000.3560,2013-09-18 21:32:08.683,29
0014.4F01.0000.35EC,2013-09-18 21:32:08.515,23
0014.4F01.0000.7811,2013-09-18 21:32:10.627,21
0014.4F01.0000.3560,2013-09-18 21:32:11.684,30
0014.4F01.0000.35EC,2013-09-18 21:32:11.516,23
0014.4F01.0000.7811,2013-09-18 21:32:13.628,21
0014.4F01.0000.3560,2013-09-18 21:32:14.685,29
0014.4F01.0000.35EC,2013-09-18 21:32:14.517,23
0014.4F01.0000.7811,2013-09-18 21:32:16.629,21
0014.4F01.0000.3560,2013-09-18 21:32:17.686,30
0014.4F01.0000.35EC,2013-09-18 21:32:17.518,23
0014.4F01.0000.7811,2013-09-18 21:32:19.63,21
0014.4F01.0000.3560,2013-09-18 21:32:20.687,29
0014.4F01.0000.35EC,2013-09-18 21:32:20.519,23
0014.4F01.0000.7811,2013-09-18 21:32:22.631,21
0014.4F01.0000.3560,2013-09-18 21:32:23.688,29
0014.4F01.0000.35EC,2013-09-18 21:32:23.52,23
0014.4F01.0000.7811,2013-09-18 21:32:25.632,21
0014.4F01.0000.3560,2013-09-18 21:32:26.689,29
0014.4F01.0000.35EC,2013-09-18 21:32:26.521,23
0014.4F01.0000.7811,2013-09-18 21:32:28.633,22
0014.4F01.0000.3560,2013-09-18 21:32:29.69,29
0014.4F01.0000.35EC,2013-09-18 21:32:29.522,22
0014.4F01.0000.7811,2013-09-18 21:32:31.634,21
0014.4F01.0000.3560,2013-09-18 21:32:32.691,29
0014.4F01.0000.35EC,2013-09-18 21:32:32.524,23
0014.4F01.0000.7811,2013-09-18 21:32:34.635,22
0014.4F01.0000.3560,2013-09-18 21:32:35.692,29
0014.4F01.0000.35EC,2013-09-18 21:32:35.525,23
0014.4F01.0000.7811,2013-09-18 21:32:37.636,21
0014.4F01.0000.3560,2013-09-18 21:32:38.693,29
0014.4F01.0000.35EC,2013-09-18 21:32:38.526,23
0014.4F01.0000.7811,2013-09-18 21:32:40.636,22
0014.4F01.0000.3560,2013-09-18 21:32:41.694,29
0014.4F01.0000.35EC,2013-09-18 21:32:41.527,23
0014.4F01.0000.7811,2013-09-18 21:32:43.637,21
0014.4F01.0000.3560,2013-09-18 21:32:44.695,29
0014.4F01.0000.35EC,2013-09-18 21:32:44.528,23
0014.4F01.0000.7811,2013-09-18 21:32:46.638,22
0014.4F01.0000.3560,2013-09-18 21:32:47.696,29
0014.4F01.0000.35EC,2013-09-18 21:32:47.53,23
0014.4F01.0000.7811,2013-09-18 21:32:49.639,22
0014.4F01.0000.3560,2013-09-18 21:32:50.697,29
0014.4F01.0000.35EC,2013-09-18 21:32:50.531,23
0014.4F01.0000.7811,2013-09-18 21:32:52.64,22
0014.4F01.0000.3560,2013-09-18 21:32:53.698,29
0014.4F01.0000.35EC,2013-09-18 21:32:53.532,23
0014.4F01.0000.7811,2013-09-18 21:32:55.641,22
0014.4F01.0000.3560,2013-09-18 21:32:56.699,29
0014.4F01.0000.35EC,2013-09-18 21:32:56.533,23
0014.4F01.0000.7811,2013-09-18 21:32:58.642,22
0014.4F01.0000.3560,2013-09-18 21:32:59.7,28
0014.4F01.0000.35EC,2013-09-18 21:32:59.534,22
0014.4F01.0000.7811,2013-09-18 21:33:01.643,22
0014.4F01.0000.3560,2013-09-18 21:33:02.702,29
0014.4F01.0000.35EC,2013-09-18 21:33:02.535,22
0014.4F01.0000.7811,2013-09-18 21:33:04.644,22
0014.4F01.0000.3560,2013-09-18 21:33:05.703,29
0014.4F01.0000.35EC,2013-09-18 21:33:05.536,22
0014.4F01.0000.7811,2013-09-18 21:33:07.645,22
0014.4F01.0000.3560,2013-09-18 21:33:08.704,29
0014.4F01.0000.35EC,2013-09-18 21:33:08.537,22
0014.4F01.0000.7811,2013-09-18 21:33:10.646,22
0014.4F01.0000.3560,2013-09-18 21:33:11.705,28
0014.4F01.0000.35EC,2013-09-18 21:33:11.538,22
0014.4F01.0000.7811,2013-09-18 21:33:13.647,22
0014.4F01.0000.3560,2013-09-18 21:33:14.708,29
0014.4F01.0000.35EC,2013-09-18 21:33:14.539,22
0014.4F01.0000.7811,2013-09-18 21:33:16.648,22
0014.4F01.0000.3560,2013-09-18 21:33:17.709,28
0014.4F01.0000.35EC,2013-09-18 21:33:17.54,22
0014.4F01.0000.7811,2013-09-18 21:33:19.649,22
0014.4F01.0000.3560,2013-09-18 21:33:20.71,28
0014.4F01.0000.35EC,2013-09-18 21:33:20.541,22
0014.4F01.0000.7811,2013-09-18 21:33:22.65,22
0014.4F01.0000.3560,2013-09-18 21:33:23.711,28
0014.4F01.0000.35EC,2013-09-18 21:33:23.542,22
0014.4F01.0000.7811,2013-09-18 21:33:25.651,22
0014.4F01.0000.3560,2013-09-18 21:33:26.712,28
0014.4F01.0000.35EC,2013-09-18 21:33:26.543,22
0014.4F01.0000.7811,2013-09-18 21:33:28.652,22
0014.4F01.0000.3560,2013-09-18 21:33:29.713,28
0014.4F01.0000.35EC,2013-09-18 21:33:29.544,22
0014.4F01.0000.7811,2013-09-18 21:33:31.653,22
0014.4F01.0000.3560,2013-09-18 21:33:32.714,29
