1.386381650448E12,79,104,71,116,1600,1300,191
1.386381650706E12,88,100,80,114,1680,1300,191
1.386381650964E12,94,103,77,113,1710,1300,191
1.386381651221E12,93,101,99,115,1740,1300,191
1.386381651479E12,99,104,99,116,1700,1300,191
1.386381651742E12,96,112,99,117,1640,1300,191
1.386381651999E12,81,114,99,121,1510,1300,191
1.386381652255E12,71,118,90,127,1420,1300,191
1.386381652512E12,67,122,72,134,1360,1300,191
1.38638165277E12,63,172,68,138,1340,1300,191
1.386381653027E12,66,143,66,139,1360,1300,191
1.386381653284E12,139,128,64,138,1190,1300,191
1.38638165354E12,69,129,220,139,1240,1300,191
1.386381653797E12,129,120,69,145,1400,1300,191
1.386381654053E12,143,169,89,139,1310,1300,191
1.38638165431E12,141,144,132,225,1820,1300,191
1.386381654566E12,192,124,163,143,1400,1300,191
1.386381654821E12,255,255,208,142,1600,1300,191
1.386381655075E12,255,206,139,201,1600,1300,191
1.386381655329E12,255,199,255,219,1600,1300,191
1.386381655583E12,255,131,255,162,1600,1300,191
1.386381655837E12,255,113,255,141,1600,1300,191
1.386381656094E12,140,122,255,131,1370,1300,191
1.386381656351E12,255,122,26,129,1420,1300,191
1.386381656615E12,255,121,22,131,1490,1300,191
1.386381656872E12,171,122,60,128,1530,1300,191
1.386381657129E12,223,116,27,129,1620,1300,191
1.386381657386E12,232,107,33,149,1820,1300,191
1.386381657643E12,118,118,175,134,1730,1300,191
1.386381657901E12,243,78,136,160,1900,1300,191
1.386381658157E12,192,122,38,197,1900,1300,191
1.38638165841E12,255,190,33,255,1900,1300,191
1.386381658663E12,255,253,71,255,1900,1300,191
1.38638165892E12,189,147,78,151,1640,1300,191
1.386381659177E12,192,104,45,167,1900,1300,191
1.386381659432E12,116,200,25,116,1900,1300,191
1.386381659691E12,102,106,107,113,1790,1300,191
1.386381659949E12,101,102,100,106,1760,1300,191
1.386381660206E12,102,96,100,104,1780,1300,191
1.386381660467E12,109,255,99,101,1900,1300,191
1.386381660726E12,97,89,100,147,1900,1300,191
1.386381660983E12,97,92,100,127,1900,1300,191
1.386381661249E12,93,97,97,104,1840,1300,191
1.386381661505E12,87,118,94,109,1770,1300,191
1.386381661762E12,80,128,89,129,1680,1300,191
1.38638166202E12,73,137,86,132,1600,1300,191
1.386381662279E12,64,141,79,154,1510,1300,191
1.386381662536E12,54,140,70,158,1420,1300,191
1.386381662794E12,46,192,61,157,1380,1300,191
1.386381663057E12,39,196,51,164,1300,1300,191
1.386381663314E12,30,255,43,164,1210,1300,191
1.386381663571E12,21,255,36,230,1130,1300,191
1.386381663828E12,17,235,30,153,1100,1300,191
1.386381664083E12,16,128,26,208,1100,1300,191
1.386381664337E12,16,224,22,167,1100,1300,191
1.386381664593E12,16,143,20,181,1100,1300,191
1.386381664849E12,17,155,20,184,1120,1300,191
1.386381665105E12,20,138,21,166,1180,1300,191
1.386381665361E12,27,124,24,210,1250,1300,191
1.386381665618E12,33,130,28,166,1330,1300,191
1.386381665882E12,39,120,33,160,1400,1300,191
1.386381666138E12,44,157,38,166,1430,1300,191
1.386381666395E12,50,132,43,160,1550,1300,191
1.386381666653E12,57,127,47,150,1620,1300,191
1.386381666909E12,64,112,54,143,1700,1300,191
1.386381667167E12,67,111,59,140,1770,1300,191
1.386381667421E12,72,108,65,123,1800,1300,191
1.386381667678E12,73,106,69,123,1760,1300,191
1.386381667936E12,85,103,70,117,1810,1300,191
1.386381668193E12,142,52,73,119,1900,1300,191
1.38638166845E12,190,66,120,195,1900,1300,191
1.386381668707E12,85,255,73,255,1900,1300,191
1.386381668965E12,65,126,71,196,1900,1300,191
1.386381669223E12,75,118,74,176,1900,1300,191
1.386381669481E12,58,127,132,128,1580,1300,191
1.386381669738E12,45,129,124,154,1700,1300,191
1.386381670248E12,35,240,49,171,1730,1300,191
1.386381670511E12,25,126,41,244,1640,1300,191
