time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386476739612E12,29,27,28,16,1670,1500,191
1.386476739891E12,29,28,28,16,1670,1500,191
1.386476740157E12,30,27,28,16,1670,1500,191
1.38647674043E12,31,27,29,36,1670,1500,191
1.386476740703E12,31,27,28,36,1670,1500,191
1.386476740975E12,34,27,25,36,1670,1500,191
1.386476741241E12,43,27,25,36,1670,1500,191
1.386476741506E12,44,27,30,35,1670,1500,191
1.386476741777E12,255,27,35,36,1670,1500,191
1.386476742045E12,255,27,35,36,1670,1500,191
1.386476742312E12,255,31,34,39,1670,1500,191
1.386476742585E12,85,38,37,43,1670,1500,191
1.386476742855E12,66,39,36,43,1670,1500,191
1.386476743124E12,138,39,31,44,1670,1500,191
1.386476743391E12,57,40,34,44,1670,1500,191
1.386476743664E12,32,40,35,43,1670,1500,191
1.386476743932E12,37,41,122,43,1670,1500,191
1.3864767442E12,15,43,48,46,1670,1500,191
1.386476744481E12,15,46,56,47,1670,1500,191
1.386476744761E12,21,51,41,63,1670,1500,191
1.38647674503E12,17,59,88,79,1670,1500,191
1.386476745308E12,17,48,35,72,1670,1500,191
1.386476745586E12,16,55,30,81,1670,1500,191
1.386476745859E12,20,61,30,89,1670,1500,191
1.386476746123E12,17,58,34,85,1670,1500,191
1.386476746387E12,19,53,32,77,1670,1500,191
1.386476746655E12,16,48,34,42,1670,1500,191
1.386476746933E12,18,42,29,255,1670,1500,191
1.386476747203E12,17,29,29,123,1670,1500,191
1.386476747471E12,18,29,30,90,1670,1500,191
1.386476747736E12,17,39,28,77,1670,1500,191
1.386476748007E12,18,49,34,80,1670,1500,191
1.386476748276E12,18,58,28,87,1670,1500,191
1.386476748543E12,17,63,36,87,1670,1500,191
1.386476748813E12,18,71,26,75,1670,1500,191
1.386476749084E12,17,74,25,116,1670,1500,191
1.38647674935E12,17,94,25,104,1670,1500,191
1.386476749624E12,15,101,31,122,1670,1500,191
1.386476749892E12,18,83,28,100,1670,1500,191
1.386476750163E12,16,89,21,118,1670,1500,191
1.386476750427E12,17,96,23,114,1670,1500,191
1.386476750692E12,16,96,27,114,1670,1500,191
1.386476750961E12,17,94,31,118,1670,1500,191
1.386476751233E12,15,97,19,121,1670,1500,191
1.386476751767E12,16,93,25,111,1670,1500,191
1.386476752032E12,15,89,25,110,1670,1500,191
1.386476752309E12,16,94,31,110,1670,1500,191
1.386476752578E12,15,94,20,115,1670,1500,191
1.386476752846E12,16,103,25,122,1670,1500,191
1.38647675311E12,16,106,24,121,1670,1500,191
1.38647675338E12,15,102,20,255,1670,1500,191
1.386476753651E12,16,218,28,255,1670,1500,191
1.386476753921E12,15,255,19,255,1670,1500,191
1.386476754186E12,16,255,20,255,1670,1500,191
1.386476754456E12,16,255,24,255,1670,1500,191
1.386476754729E12,16,255,25,255,1670,1500,191
1.386476755014E12,16,255,16,255,1670,1500,191
1.386476755286E12,16,255,15,255,1670,1500,191
1.386476755563E12,15,255,38,255,1670,1500,191
1.386476755832E12,16,255,27,255,1670,1500,191
1.386476756104E12,15,255,38,255,1670,1500,191
1.386476756367E12,18,255,37,255,1670,1500,191
1.386476756643E12,15,255,15,255,1670,1500,191
1.386476756916E12,17,91,18,116,1670,1500,191
1.386476757191E12,16,99,22,113,1670,1500,191
1.386476757466E12,16,100,40,118,1670,1500,191
1.386476757744E12,17,94,19,114,1670,1500,191
1.38647675802E12,16,97,16,115,1670,1500,191
1.386476758287E12,16,95,16,108,1670,1500,191
1.386476758553E12,16,92,16,104,1670,1500,191
1.386476758822E12,15,88,37,95,1670,1500,191
1.386476759109E12,16,85,19,98,1670,1500,191
1.386476759385E12,15,92,38,105,1670,1500,191
1.386476759665E12,15,97,33,104,1670,1500,191
1.386476759943E12,16,97,40,101,1670,1500,191
1.386476760223E12,16,90,39,108,1670,1500,191
1.386476760502E12,16,89,43,104,1670,1500,191
1.386476760774E12,15,93,45,107,1670,1500,191
1.38647676105E12,15,90,34,102,1670,1500,191
1.38647676133E12,15,93,40,100,1670,1500,191
1.386476761607E12,41,88,36,103,1670,1500,191
1.386476761877E12,40,91,40,108,1510,1500,191
1.386476762158E12,41,91,92,104,1510,1500,191
1.386476762441E12,90,91,95,103,1510,1500,191
1.386476762712E12,96,91,92,102,1510,1500,191
1.386476762981E12,96,88,92,103,1510,1500,191
1.386476763263E12,93,92,92,102,1510,1500,191
1.386476763538E12,93,91,95,104,1510,1500,191
1.386476763813E12,93,88,95,108,1510,1500,191
1.386476764092E12,55,88,91,104,1510,1500,191
1.386476764373E12,57,89,52,100,1510,1500,191
1.386476764645E12,57,90,50,102,1510,1500,191
1.386476764926E12,82,90,47,103,1510,1500,191
1.386476765198E12,83,90,48,105,1510,1500,191
1.386476765467E12,85,90,48,101,1510,1500,191
1.386476765748E12,83,85,48,101,1510,1500,191
1.386476766022E12,85,89,48,104,1510,1500,191
1.386476766297E12,83,91,48,103,1510,1500,191
1.386476766564E12,79,91,49,105,1510,1400,191
1.386476766836E12,93,104,47,108,1510,1300,191
1.386476767117E12,96,88,69,104,1510,1300,191
1.386476767397E12,95,91,53,125,1510,1200,191
1.386476767671E12,96,91,96,97,1510,1200,191
1.386476767943E12,100,90,94,99,1510,1200,191
1.386476768208E12,159,86,45,95,1510,1200,191
1.38647676848E12,175,92,182,95,1510,1200,191
1.386476768758E12,169,88,194,94,1510,1200,191
1.386476769032E12,159,84,201,97,1510,1200,191
1.386476769311E12,230,86,125,95,1510,1200,191
1.386476769579E12,215,85,146,95,1510,1200,191
1.386476769853E12,255,85,151,92,1510,1200,191
1.386476770127E12,106,89,224,95,1510,1200,191
1.386476770405E12,103,255,101,255,1510,1200,191
1.38647677068E12,101,255,102,255,1510,1200,191
1.386476770953E12,102,255,101,255,1510,1200,191
1.38647677123E12,102,255,101,255,1570,1200,191
1.386476771499E12,103,255,101,255,1570,1200,191
1.38647677177E12,102,255,100,255,1570,1200,191
1.386476772039E12,99,255,101,255,1570,1200,191
1.386476772308E12,99,138,100,210,1570,1200,191
1.386476772857E12,96,91,98,255,1420,1200,191
1.386476773138E12,92,95,95,100,1420,1200,191
1.386476773416E12,94,93,96,100,1420,1200,191
1.386476773692E12,94,88,92,101,1420,1200,191
1.386476773958E12,96,88,95,97,1420,1200,191
1.386476774227E12,103,85,99,95,1420,1200,191
1.386476774496E12,104,81,102,92,1420,1200,191
1.386476774769E12,114,77,104,83,1420,1200,191
1.38647677506E12,113,70,113,82,1560,1200,191
1.386476775599E12,121,61,119,70,1560,1200,191
1.386476775873E12,128,57,124,65,1560,1200,191
1.386476776144E12,148,52,127,60,1560,1200,191
1.386476776424E12,159,62,247,55,1560,1200,191
1.386476776701E12,237,59,185,69,1560,1200,191
1.386476776979E12,255,57,151,64,1560,1200,191
1.386476777259E12,253,42,197,60,1560,1200,191
1.386476777539E12,139,40,185,44,1560,1200,191
1.386476777809E12,148,38,194,41,1560,1200,191
1.386476778076E12,153,36,173,39,1560,1200,191
1.386476778362E12,130,34,146,37,1000,1200,191
1.386476778635E12,134,34,143,35,1000,1200,191
1.386476778908E12,125,128,151,30,1000,1200,191
1.386476779184E12,255,155,164,59,1000,1200,191
1.386476779465E12,255,146,184,101,1000,1200,191
1.38647677974E12,255,137,167,119,1000,1200,191
1.38647678002E12,255,130,255,119,1000,1200,191
1.386476780291E12,255,120,182,128,1000,1200,191
1.386476780569E12,255,117,185,122,1000,1200,191
1.386476780853E12,92,109,61,110,1000,1200,191
1.38647678113E12,96,97,48,107,1000,1200,191
1.386476781404E12,117,100,113,100,1000,1200,191
1.386476781681E12,221,82,102,86,1000,1200,191
1.386476781969E12,255,72,173,99,1000,1500,191
1.386476782251E12,255,57,255,78,1000,1500,191
1.38647678252E12,255,55,230,77,1000,1500,191
1.386476782786E12,255,56,37,81,1000,1500,191
1.386476783055E12,255,55,95,75,1000,1500,191
1.386476783329E12,255,56,194,77,1000,1500,191
1.386476783594E12,255,55,255,77,1000,1500,191
1.386476783863E12,255,56,246,69,1000,1500,191
1.386476784139E12,255,55,255,83,1000,1500,191
1.386476784406E12,255,54,255,77,1000,1500,191
1.386476784672E12,255,55,255,76,1000,1500,191
1.386476784938E12,255,56,245,77,1000,1500,191
1.386476785203E12,255,55,195,76,1000,1500,191
1.386476785471E12,255,54,108,73,1000,1500,191
