time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386626360644E12,67,36,64,134,2000,1500,191
1.386626360929E12,66,39,63,173,2000,1500,191
1.386626361216E12,67,42,65,136,2000,1500,191
1.3866263615E12,67,62,65,40,2000,1500,191
1.386626361784E12,66,222,64,58,2000,1500,191
1.38662636209E12,66,182,64,235,2000,1500,191
1.386626362385E12,67,164,65,226,2000,1500,191
1.386626362669E12,67,48,65,217,1500,1500,191
1.386626362964E12,67,79,65,240,1500,1500,191
1.386626363271E12,67,87,64,255,1500,1500,191
1.386626363597E12,67,94,65,255,2000,1500,191
1.386626363891E12,67,117,64,255,2000,1500,191
1.386626364174E12,67,124,65,255,2000,1500,191
1.386626364466E12,65,159,65,121,2000,1500,191
1.386626364776E12,67,114,63,239,2000,1500,191
1.386626365074E12,65,144,65,255,2000,1500,191
1.386626365374E12,67,122,65,235,1750,1500,191
1.386626365675E12,67,121,65,255,1750,1500,191
1.38662636598E12,66,118,64,255,1750,1500,191
1.386626366274E12,67,114,64,255,1500,1500,191
1.38662636656E12,67,104,65,255,1500,1500,191
1.386626366848E12,66,165,64,105,1500,1500,191
1.386626367157E12,65,109,66,255,1500,1500,191
1.386626367446E12,67,110,64,255,1500,1500,191
1.386626367741E12,67,112,65,255,1500,1500,191
1.386626368039E12,66,125,65,255,1500,1500,191
1.386626368341E12,67,110,65,255,1500,1650,191
1.386626368648E12,67,72,64,139,1500,1700,191
1.38662636895E12,65,159,62,134,1500,1700,191
1.386626369296E12,63,121,59,137,2000,1700,191
1.386626369629E12,66,119,59,141,2000,1700,191
1.386626369931E12,67,121,57,146,2000,1700,191
1.386626370223E12,69,125,48,155,2000,1700,191
1.386626370548E12,69,101,80,160,2000,1700,191
1.386626370842E12,76,177,95,129,2000,1700,191
1.386626371145E12,59,255,108,255,2000,1700,191
1.386626371441E12,83,255,116,126,2000,1700,191
1.386626371723E12,96,255,118,255,2000,1700,191
1.386626372009E12,109,253,124,255,2000,1700,191
1.386626372301E12,113,145,128,193,2000,1700,191
1.386626372586E12,118,164,128,180,2000,1700,191
1.386626372876E12,125,129,132,181,2000,1700,191
1.386626373169E12,129,141,133,176,2000,1700,191
1.386626373476E12,130,131,136,172,2000,1700,191
1.386626373787E12,134,201,129,67,2000,1700,191
1.386626374087E12,146,58,133,79,2000,1700,191
1.386626374398E12,139,67,132,90,2000,1700,191
1.386626374702E12,114,82,137,117,2000,1500,191
1.386626375026E12,187,106,128,83,2000,1500,191
1.386626375336E12,154,100,130,101,2000,1500,191
1.386626375642E12,100,106,132,89,2000,1500,191
1.38662637595E12,134,103,129,97,2000,1500,191
1.38662637625E12,137,103,128,113,2000,1500,191
1.386626376565E12,114,81,97,114,2000,1500,191
1.386626376871E12,81,32,114,124,2000,1500,191
1.386626377179E12,80,58,119,122,2000,1500,191
1.386626377478E12,78,157,114,125,1500,1500,191
1.386626377784E12,81,209,116,124,1500,1500,191
1.38662637811E12,76,215,115,121,1500,1500,191
1.386626378429E12,78,184,115,124,1500,1500,191
1.386626378728E12,80,128,118,123,1500,1500,191
1.386626379042E12,78,60,116,123,1500,1500,191
1.386626379331E12,79,255,116,46,1500,1500,191
1.386626379622E12,78,117,122,123,1500,1500,191
1.386626379927E12,72,124,83,30,1500,1500,191
1.386626380238E12,66,128,66,52,1500,1500,191
1.386626380565E12,66,128,64,71,1500,1500,191
1.386626380872E12,67,125,65,115,1500,1500,191
1.386626381183E12,65,129,65,161,1500,1500,191
1.386626381483E12,65,127,65,147,1500,1500,191
1.386626381775E12,65,160,64,148,1500,1500,191
1.386626382086E12,67,124,65,148,1750,1500,191
1.386626382385E12,66,120,64,148,1500,1500,191
1.386626382679E12,66,117,64,146,1500,1500,191
1.386626382998E12,67,134,62,134,1250,1500,191
1.386626383311E12,65,128,65,136,1000,1500,191
1.386626383621E12,64,120,64,140,1000,1500,191
1.386626383943E12,65,122,63,141,1000,1500,191
1.386626384251E12,65,125,65,136,1250,1500,191
1.386626384576E12,65,128,64,141,1500,1500,191
1.386626384892E12,65,129,65,140,1750,1500,191
1.386626385188E12,67,127,65,146,2000,1500,191
1.386626385487E12,66,127,63,141,2000,1500,191
1.386626385786E12,65,121,63,143,2000,1500,191
1.386626386086E12,66,121,65,138,2000,1500,191
1.386626386394E12,66,125,64,136,2000,1500,191
1.38662638672E12,65,124,64,143,2000,1500,191
1.386626387019E12,66,121,64,135,2000,1500,191
1.386626387324E12,66,120,65,149,2000,1500,191
1.386626387633E12,67,131,65,135,1750,1500,191
1.38662638793E12,67,123,64,137,1500,1500,191
1.386626388219E12,66,127,65,140,1500,1500,191
1.386626388502E12,66,127,65,136,1500,1500,191
1.386626388789E12,65,126,65,136,1500,1500,191
1.386626389087E12,65,125,65,134,1500,1500,191
1.386626389385E12,67,125,65,134,1500,1500,191
1.386626389665E12,66,121,65,138,1500,1500,191
1.38662638997E12,64,132,65,135,1500,1500,191
1.386626390278E12,65,121,63,146,1500,1500,191
1.386626390572E12,65,124,65,136,1500,1500,191
1.386626390857E12,65,128,65,143,1500,1500,191
1.386626391155E12,65,125,64,143,1500,1500,191
1.386626391448E12,65,128,65,145,1500,1500,191
1.386626391732E12,66,127,65,139,1500,1500,191
1.386626392017E12,65,125,65,140,1500,1500,191
1.386626392302E12,67,125,65,149,1500,1500,191
1.386626392596E12,67,181,65,141,1500,1500,191
1.386626392894E12,67,127,65,141,1500,1500,191
1.386626393189E12,66,123,65,45,1500,1500,191
1.386626393478E12,64,128,66,45,1500,1500,191
1.386626393764E12,65,125,65,45,1500,1500,191
1.386626394059E12,67,124,65,43,1500,1500,191
1.386626394349E12,66,124,65,44,1500,1500,191
1.386626394644E12,66,229,65,106,1500,1500,191
1.386626394931E12,66,133,66,138,1500,1500,191
1.386626395228E12,67,168,67,136,1500,1500,191
1.386626395514E12,67,159,68,139,1500,1500,191
1.386626395807E12,67,173,68,140,1500,1500,191
1.386626396111E12,66,168,68,136,1500,1500,191
1.386626396407E12,66,184,68,136,1500,1500,191
1.386626396695E12,66,163,68,136,1500,1500,191
1.386626396976E12,66,186,68,140,1500,1500,191
1.386626397263E12,67,181,68,141,1500,1500,191
1.386626397553E12,66,128,68,134,1500,1500,191
1.386626397844E12,67,255,68,139,1500,1500,191
1.386626398142E12,67,152,67,134,1500,1500,191
1.386626398436E12,66,129,68,139,1500,1500,191
1.386626398722E12,67,255,67,136,1500,1500,191
1.386626399017E12,66,144,67,139,1500,1500,191
1.386626399312E12,62,199,68,136,1500,1500,191
1.3866263996E12,67,174,67,141,1500,1500,191
1.386626399891E12,66,198,67,134,1500,1500,191
1.386626400177E12,66,139,68,138,1500,1500,191
1.386626400468E12,67,182,67,134,1500,1500,191
1.386626400756E12,67,143,67,140,1500,1500,191
1.38662640104E12,67,255,68,144,1500,1500,191
1.386626401351E12,66,222,68,134,1500,1500,191
1.386626401637E12,67,110,68,144,1500,1500,191
1.386626401919E12,66,133,68,143,1500,1500,191
1.386626402233E12,67,194,68,143,1500,1500,191
1.386626402519E12,66,149,68,143,1500,1500,191
1.386626402803E12,67,149,68,138,1500,1500,191
1.386626403088E12,67,187,68,136,1500,1500,191
1.386626403376E12,67,199,68,132,1500,1500,191
1.386626403661E12,67,180,68,136,1500,1500,191
1.386626403942E12,67,193,67,136,1500,1500,191
1.386626404248E12,66,157,68,140,1500,1500,191
1.386626404536E12,67,163,67,91,1500,1500,191
1.386626404825E12,66,129,68,184,1500,1500,191
1.386626405113E12,67,255,67,134,1500,1500,191
1.386626405405E12,67,114,68,115,1500,1500,191
1.38662640569E12,67,108,68,135,1500,1500,191
1.386626405993E12,67,86,68,136,1500,1650,191
1.386626406293E12,66,62,67,140,1500,1700,191
1.386626406578E12,65,125,66,138,1500,1700,191
1.386626406879E12,64,128,89,143,1500,1700,191
1.386626407173E12,65,125,87,177,1500,1700,191
1.386626407469E12,84,121,86,136,1500,1700,191
1.386626407751E12,85,128,84,143,1500,1700,191
1.386626408045E12,85,133,85,140,1500,1700,191
1.386626408635E12,85,76,87,218,1500,1500,191
1.386626408929E12,88,94,85,234,1500,1500,191
1.386626409233E12,83,119,84,250,1500,1500,191
1.386626409522E12,83,88,85,213,1500,1500,191
1.386626409808E12,83,73,85,197,1500,1500,191
1.386626410093E12,85,83,83,199,1500,1500,191
1.386626410388E12,82,141,86,255,1500,1500,191
1.386626410693E12,69,33,95,178,1500,1500,191
1.386626410989E12,66,255,98,57,1500,1500,191
1.386626411306E12,67,255,99,84,1500,1500,191
1.386626411608E12,67,255,104,98,1500,1500,191
1.386626411902E12,86,255,130,255,1500,1500,191
1.386626412203E12,255,255,255,255,1500,1500,191
1.386626412494E12,127,68,160,120,1500,1500,191
1.386626412786E12,255,83,173,83,1500,1500,191
1.386626413076E12,146,44,131,70,1500,1500,191
1.386626413378E12,164,42,143,58,1500,1500,191
1.386626413675E12,146,67,39,51,1500,1500,191
1.386626413973E12,143,68,40,51,1500,1500,191
1.386626414265E12,139,67,41,50,1500,1500,191
1.386626414564E12,145,68,58,52,1500,1500,191
1.386626414868E12,125,73,50,53,1500,1500,191
1.38662641518E12,38,53,101,55,1500,1500,191
1.386626415499E12,43,48,75,53,1500,1500,191
1.386626415799E12,40,50,137,54,1500,1500,191
1.3866264161E12,41,49,132,54,1500,1500,191
1.386626416395E12,41,49,119,54,1500,1500,191
1.386626416683E12,139,49,109,54,1500,1500,191
1.386626416979E12,140,49,119,53,1500,1500,191
1.386626417275E12,147,50,58,54,1500,1500,191
1.386626417557E12,128,50,142,54,1500,1500,191
1.386626417847E12,130,49,136,54,1500,1500,191
1.386626418139E12,134,49,138,54,1500,1500,191
1.386626418424E12,128,49,133,54,1500,1500,191
1.386626418715E12,138,49,137,54,1500,1500,191
1.386626418998E12,139,50,160,54,1500,1500,191
1.386626419288E12,139,50,136,54,1500,1500,191
1.386626419581E12,138,49,132,54,1500,1500,191
1.386626419877E12,130,50,136,54,1500,1500,191
1.386626420161E12,135,49,136,55,1500,1650,191
1.386626420464E12,137,50,136,54,1500,1700,191
1.386626420755E12,134,52,136,57,1500,1700,191
1.38662642104E12,137,54,116,56,1500,1700,191
1.386626421326E12,158,54,185,58,1500,1700,191
1.386626421628E12,110,55,181,59,1250,1700,191
1.386626421924E12,252,59,199,62,1000,1700,191
1.386626422215E12,152,65,181,65,1000,1700,191
1.386626422512E12,255,73,157,68,1000,1700,191
1.386626422799E12,255,77,255,70,1000,1700,191
1.386626423086E12,255,87,255,67,1000,1700,191
1.386626423386E12,255,88,179,54,1000,1700,191
1.38662642369E12,255,94,157,72,1000,1700,191
1.386626423978E12,147,100,146,81,1000,1700,191
1.386626424269E12,137,100,128,89,1000,1700,191
1.38662642458E12,121,77,108,95,1000,1700,191
1.38662642488E12,106,71,92,107,1000,1700,191
1.386626425196E12,84,127,82,118,1000,1700,191
1.386626425487E12,75,127,75,121,1000,1700,191
1.386626425782E12,71,121,73,130,1000,1700,191
1.38662642607E12,66,128,151,136,1000,1700,191
1.386626426357E12,154,129,170,141,1000,1700,191
1.386626426645E12,163,128,208,141,1000,1700,191
1.38662642694E12,175,159,255,160,1000,1500,191
1.386626427229E12,255,174,255,156,1000,1500,191
1.386626427515E12,255,193,255,165,1000,1500,191
1.386626427796E12,219,153,255,154,1000,1500,191
1.386626428098E12,188,188,255,172,1000,1500,191
1.386626428387E12,173,165,255,166,1000,1500,191
1.386626428671E12,181,183,255,190,1000,1500,191
1.386626428958E12,229,150,255,163,1000,1500,191
1.386626429238E12,226,152,255,160,1000,1500,191
1.386626429523E12,224,202,255,154,1000,1500,191
1.386626429805E12,140,229,255,165,1000,1500,191
1.386626430092E12,204,169,255,154,1000,1500,191
1.38662643039E12,255,186,255,156,1000,1500,191
1.386626430697E12,255,151,255,160,1000,1500,191
1.386626431002E12,255,150,255,158,1000,1500,191
1.386626431317E12,255,143,255,151,1000,1500,191
1.386626431657E12,242,113,255,106,1000,1500,191
1.386626431955E12,230,96,255,95,1000,1500,191
1.386626432257E12,210,83,207,86,1000,1500,191
1.386626432569E12,255,78,194,85,1000,1500,191
1.386626432868E12,247,82,194,84,1000,1500,191
1.38662643317E12,161,82,195,84,1000,1500,191
1.386626433469E12,169,79,194,83,1000,1500,191
1.386626433767E12,176,80,193,84,1000,1500,191
1.386626434076E12,187,82,201,84,1000,1500,191
1.386626434384E12,188,80,192,84,1000,1500,191
1.3866264347E12,182,78,201,85,1000,1500,191
1.386626435006E12,187,82,217,81,1000,1500,191
1.386626435302E12,183,80,199,84,1000,1500,191
1.386626435631E12,171,82,201,83,1500,1500,191
1.386626435934E12,176,82,184,84,1500,1500,191
1.386626436231E12,176,82,185,82,1500,1500,191
1.386626436521E12,193,80,194,82,1500,1500,191
1.386626436815E12,185,79,193,81,1500,1500,191
1.386626437101E12,36,82,185,83,1500,1500,191
1.386626437397E12,39,82,167,91,1500,1500,191
1.386626437705E12,168,81,60,80,1500,1500,191
1.386626437994E12,170,79,195,86,1500,1500,191
1.386626438282E12,196,80,194,84,1500,1500,191
1.386626438569E12,255,80,182,85,1500,1500,191
1.386626438856E12,194,79,195,84,1500,1500,191
1.386626439149E12,174,80,193,84,1500,1500,191
1.386626439442E12,181,82,192,84,1500,1500,191
1.386626439734E12,181,80,195,84,1500,1500,191
1.386626440027E12,184,82,185,84,1500,1500,191
1.386626440314E12,193,82,194,84,1500,1500,191
1.386626440904E12,177,79,215,88,1500,1500,191
1.38662644148E12,181,78,191,84,1500,1500,191
1.386626441771E12,174,80,194,83,1500,1500,191
1.38662644205E12,206,79,208,83,1500,1500,191
1.386626442337E12,203,80,195,83,1500,1500,191
1.386626442629E12,203,80,207,83,1500,1500,191
1.386626442914E12,187,82,193,82,1500,1500,191
1.386626443197E12,187,79,200,84,1500,1500,191
1.386626443509E12,182,81,194,83,1500,1500,191
1.386626444088E12,174,80,195,84,1500,1500,191
1.386626444378E12,157,79,202,86,1500,1500,191
1.386626444677E12,185,81,193,86,1500,1500,191
1.386626444973E12,195,80,191,82,1500,1500,191
1.386626445261E12,224,80,195,84,1500,1500,191
1.386626445559E12,195,81,199,84,1500,1500,191
1.386626445846E12,182,81,185,84,1500,1500,191
1.386626446137E12,185,77,193,84,1500,1500,191
1.38662644642E12,186,80,193,83,1500,1500,191
1.386626446707E12,183,80,192,85,1500,1500,191
1.386626447003E12,177,81,182,84,1500,1500,191
1.386626447289E12,181,80,201,83,1500,1500,191
1.386626447573E12,191,79,200,84,1500,1500,191
1.38662644788E12,206,81,187,81,1500,1500,183
1.386626448187E12,255,79,192,84,1500,1500,183
1.386626448493E12,176,82,200,85,1500,1500,183
