time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386476980859E12,69,45,38,125,1490,1500,191
1.386476981125E12,69,45,38,125,1490,1500,191
1.38647698139E12,69,45,37,128,1490,1500,191
1.386476981655E12,68,45,37,135,1490,1500,191
1.386476981922E12,69,45,38,130,1490,1500,191
1.386476982187E12,69,45,37,126,1490,1500,191
1.386476982452E12,69,45,42,126,1490,1500,191
1.386476982722E12,69,45,52,135,1490,1500,191
1.386476982996E12,69,44,53,136,1490,1500,191
1.386476983262E12,69,45,54,119,1490,1500,191
1.386476983527E12,69,45,54,130,1490,1500,191
1.386476983798E12,68,45,53,128,1490,1500,191
1.386476984064E12,68,45,54,130,1490,1500,191
1.386476984333E12,68,45,54,125,1490,1500,191
1.386476984598E12,70,45,54,130,1490,1500,191
1.386476984867E12,68,45,53,127,1490,1500,191
1.386476985144E12,69,45,53,141,1490,1500,191
1.38647698541E12,69,45,54,122,1490,1500,191
1.386476985677E12,69,45,54,132,1490,1500,191
1.386476985946E12,69,45,54,127,1490,1500,191
1.386476986215E12,67,45,54,127,1490,1500,191
1.386476986481E12,69,45,54,127,1490,1500,191
1.38647698675E12,69,46,54,124,1490,1500,191
1.386476987017E12,69,45,53,127,1490,1500,191
1.386476987285E12,69,45,54,125,1490,1500,191
1.386476987553E12,69,45,54,132,1490,1500,191
1.386476987826E12,69,45,54,146,1490,1500,191
1.386476988095E12,69,45,54,134,1490,1500,191
1.386476988365E12,71,46,54,123,1490,1500,191
1.386476988635E12,71,45,54,119,1490,1500,191
1.386476988907E12,69,45,54,125,1490,1500,191
1.386476989177E12,69,45,53,130,1490,1500,191
1.386476989444E12,68,45,55,125,1490,1500,191
1.386476989713E12,69,84,55,127,1490,1500,191
1.386476989981E12,69,121,55,126,1490,1500,191
1.386476990253E12,69,92,47,124,1490,1500,191
1.386476990519E12,69,61,40,134,1490,1500,191
1.386476990783E12,69,60,37,126,1490,1500,191
1.386476991048E12,69,59,40,122,1490,1500,191
1.386476991313E12,69,58,42,129,1490,1500,191
1.386476991588E12,29,61,43,125,1490,1500,191
1.386476991868E12,41,61,43,131,1490,1500,191
1.386476992139E12,43,59,46,127,1490,1500,191
1.386476992422E12,47,58,63,130,1490,1500,191
1.386476992693E12,48,57,75,126,1490,1500,191
1.386476992958E12,48,57,76,134,1490,1500,191
1.386476993235E12,48,58,76,132,1490,1500,191
1.3864769935E12,48,57,75,130,1490,1500,191
1.386476993766E12,48,57,76,132,1490,1500,191
1.386476994035E12,48,58,74,136,1490,1500,191
1.3864769943E12,48,58,76,130,1490,1500,191
1.386476994565E12,48,58,76,125,1490,1500,191
1.38647699483E12,47,58,74,130,1490,1500,191
1.386476995097E12,47,59,77,125,1490,1500,191
1.386476995362E12,47,59,76,132,1490,1500,191
1.386476995627E12,46,59,75,130,1490,1500,191
1.386476995892E12,46,58,75,127,1490,1500,191
1.386476996156E12,47,58,74,127,1490,1500,191
1.386476996421E12,46,57,76,129,1490,1500,191
1.386476996686E12,46,59,75,131,1490,1500,191
1.386476996954E12,46,58,76,124,1490,1500,191
1.386476997228E12,46,58,75,130,1490,1500,191
1.386476997497E12,47,58,76,130,1490,1500,191
1.386476997766E12,47,60,75,130,1490,1500,191
1.386476998034E12,45,60,76,128,1490,1500,191
1.386476998303E12,45,59,76,130,1490,1500,191
