time,LF,RF,LR,RR,LT,RT,distRight,distLeft,thetaRight,thetaLeft,theta,distance,turn,velocity,targetDist,startTurn,stopTurn,targetTheta
330.0,90.229355,92.50405,91.979126,90.75428,1.0,1.0,96.26146,-95.73854,-0.08726647,-0.08726647,-0.08726647,-95.73854,1000.0,1375.0,960.0,0.0,0.0,-0.61086524
383.0,90.089645,92.50574,91.66594,90.92946,1.0,1.0,96.4186,-95.5814,-0.078651145,-0.078651145,-0.078651145,-95.5814,1574.0432,1375.0,960.0,0.0,0.0,0.0031943659
450.0,89.97109,92.509415,91.38693,91.093575,1.0,1.0,96.55984,-95.44016,-0.070673496,-0.070673496,-0.070673496,-95.44016,1568.5629,1375.0,960.0,0.0,0.0,0.0051142066
514.0,89.87112,92.514084,91.13865,91.24655,1.0,1.0,96.68634,-95.31366,-0.06329128,-0.06329128,-0.06329128,-95.31366,1563.4454,1375.0,960.0,0.0,0.0,0.006839722
581.0,89.7875,92.51898,90.918015,91.388466,1.0,1.0,96.79921,-95.20079,-0.05646495,-0.05646495,-0.05646495,-95.20079,1558.668,1375.0,960.0,0.0,0.0,0.008385229
649.0,89.71828,92.52348,90.722275,91.519485,1.0,1.0,96.899475,-95.100525,-0.05015742,-0.05015742,-0.05015742,-95.100525,1554.2092,1375.0,960.0,0.0,0.0,0.00976415
714.0,89.66171,92.52713,90.548965,91.63988,1.0,1.0,96.98811,-95.01189,-0.04433393,-0.04433393,-0.04433393,-95.01189,1550.0492,1375.0,960.0,0.0,0.0,0.010989161
780.0,89.616264,92.52956,90.39591,91.749916,1.0,1.0,97.06602,-94.93398,-0.03896193,-0.03896193,-0.03896193,-94.93398,1546.169,1375.0,960.0,0.0,0.0,0.012072045
847.0,89.58064,92.53047,90.261116,91.84999,1.0,1.0,97.13402,-94.86598,-0.034010906,-0.034010906,-0.034010906,-94.86598,1542.5509,1375.0,960.0,0.0,0.0,0.013023838
914.0,89.553604,92.5297,90.14282,91.940475,1.0,1.0,97.19292,-94.80708,-0.029452283,-0.029452283,-0.029452283,-94.80708,1539.1785,1375.0,960.0,0.0,0.0,0.013854681
981.0,89.534164,92.52711,90.039444,92.02182,1.0,1.0,97.24343,-94.75657,-0.025259275,-0.025259275,-0.025259275,-94.75657,1536.0363,1375.0,960.0,0.0,0.0,0.014574266
1046.0,89.52136,92.52264,89.94956,92.09444,1.0,1.0,97.28624,-94.71376,-0.021406824,-0.021406824,-0.021406824,-94.71376,1533.1094,1375.0,960.0,0.0,0.0,0.015191395
1113.0,89.5144,92.516266,89.87187,92.15879,1.0,1.0,97.32198,-94.67802,-0.017871466,-0.017871466,-0.017871466,-94.67802,1530.3842,1375.0,960.0,0.0,0.0,0.01571442
1179.0,89.51257,92.50798,89.80521,92.21535,1.0,1.0,97.35124,-94.64876,-0.0146312155,-0.0146312155,-0.0146312155,-94.64876,1527.8479,1375.0,628.0,0.0,0.0,0.016151091
1246.0,89.03218,93.45848,90.46293,92.027725,1.0,1.0,97.49396,-94.50604,-0.07141541,-0.07141541,-0.07141541,-94.50604,1011.9758,1375.0,555.0,0.0,0.0,-0.61086524
1313.0,88.742065,94.714554,91.21031,92.24631,1.0,1.0,97.73893,-94.26107,-0.12279158,-0.12279158,-0.12279158,-94.26107,1058.4543,1375.0,555.0,0.0,0.0,-0.61086524
1379.0,88.57693,96.20708,91.99514,92.788864,1.0,1.0,98.07587,-93.92413,-0.16927478,-0.16927478,-0.16927478,-93.92413,1100.5063,1375.0,555.0,0.0,0.0,-0.61086524
1446.0,88.48683,97.88186,92.777534,93.59117,1.0,1.0,98.495384,-93.504616,-0.21133101,-0.21133101,-0.21133101,-93.504616,1138.5532,1375.0,555.0,0.0,0.0,-0.61086524
1512.0,88.43329,99.6958,93.52697,94.60213,1.0,1.0,98.989,-93.011,-0.2493819,-0.2493819,-0.2493819,-93.011,1172.9768,1375.0,555.0,0.0,0.0,-0.61086524
1579.0,88.38667,101.61418,94.22034,95.78053,1.0,1.0,99.549034,-92.450966,-0.2838089,-0.2838089,-0.2838089,-92.450966,1204.1218,1375.0,555.0,0.0,0.0,-0.61086524
1646.0,88.32431,103.60885,94.84035,97.09282,1.0,1.0,100.168594,-91.831406,-0.3149571,-0.3149571,-0.3149571,-91.831406,1232.3008,1375.0,555.0,0.0,0.0,-0.61086524
1712.0,88.22903,105.65686,95.374466,98.51141,1.0,1.0,100.84148,-91.15852,-0.34313884,-0.34313884,-0.34313884,-91.15852,1257.7959,1375.0,555.0,0.0,0.0,-0.61086524
1779.0,88.08809,107.73952,95.81401,100.013596,1.0,1.0,101.56217,-90.43783,-0.36863658,-0.36863658,-0.36863658,-90.43783,1280.863,1375.0,555.0,0.0,0.0,-0.61086524
1846.0,87.89239,109.84157,96.15339,101.58057,1.0,1.0,102.32571,-89.67429,-0.391706,-0.391706,-0.391706,-89.67429,1301.7332,1375.0,555.0,0.0,0.0,-0.61086524
1912.0,87.63567,111.95071,96.38968,103.19669,1.0,1.0,103.12765,-88.87235,-0.41257828,-0.41257828,-0.41257828,-88.87235,1320.6157,1375.0,555.0,0.0,0.0,-0.61086524
1978.0,87.31408,114.05703,96.52193,104.84918,1.0,1.0,103.96405,-88.03595,-0.43146276,-0.43146276,-0.43146276,-88.03595,1337.7,1375.0,555.0,0.0,0.0,-0.61086524
2045.0,86.92556,116.152695,96.55089,106.52737,1.0,1.0,104.831375,-87.168625,-0.4485487,-0.4485487,-0.4485487,-87.168625,1353.1571,1375.0,555.0,0.0,0.0,-0.61086524
2112.0,86.46964,118.23153,96.47864,108.222534,1.0,1.0,105.72644,-86.27356,-0.46400744,-0.46400744,-0.46400744,-86.27356,1367.1421,1375.0,555.0,0.0,0.0,-0.61086524
2180.0,85.94696,120.288864,96.308235,109.92759,1.0,1.0,106.64644,-85.35356,-0.4779939,-0.4779939,-0.4779939,-85.35356,1379.7953,1350.0,555.0,0.0,0.0,-0.61086524
2245.0,85.23631,122.73938,95.985886,111.98979,1.0,1.0,107.78267,-84.21733,-0.4931792,-0.4931792,-0.4931792,-84.21733,1391.2433,1325.0,555.0,0.0,0.0,-0.61086524
2312.0,84.29544,125.56148,95.45298,114.40393,1.0,1.0,109.146805,-82.853195,-0.50887066,-0.50887066,-0.50887066,-82.853195,1403.6727,1300.0,555.0,0.0,0.0,-0.61086524
2379.0,83.080284,128.72652,94.649,117.1578,1.0,1.0,110.74906,-81.25094,-0.5244127,-0.5244127,-0.5244127,-81.25094,1416.5164,1300.0,555.0,0.0,0.0,-0.61086524
2445.0,81.72442,131.80507,93.647484,119.881996,1.0,1.0,112.38767,-79.61233,-0.5375864,-0.5375864,-0.5375864,-79.61233,1429.2377,1300.0,555.0,0.0,0.0,-0.61086524
2512.0,80.24258,134.79897,92.47038,122.57115,1.0,1.0,114.05686,-77.94314,-0.54875267,-0.54875267,-0.54875267,-77.94314,1440.0205,1300.0,555.0,0.0,0.0,-0.61086524
2578.0,78.649345,137.71219,91.13873,125.2228,1.0,1.0,115.751816,-76.248184,-0.55821747,-0.55821747,-0.55821747,-76.248184,1449.1602,1275.0,555.0,0.0,0.0,-0.61086524
2645.0,76.7429,140.91098,89.4846,128.16928,2.0,1.0,117.686134,-74.313866,-0.5672428,-0.5672428,-0.5672428,-74.313866,1456.9072,1250.0,555.0,0.0,0.0,-0.61086524
2712.0,74.50212,144.37119,87.478714,131.39458,2.0,1.0,119.86332,-72.13668,-0.5755518,-0.5755518,-0.5755518,-72.13668,1464.2946,1225.0,555.0,0.0,0.0,-0.61086524
2778.0,71.91232,148.07133,85.1002,134.88345,2.0,1.0,122.28548,-69.71452,-0.58295083,-0.58295083,-0.58295083,-69.71452,1471.0956,1225.0,555.0,0.0,0.0,-0.61086524
2846.0,69.2144,151.66362,82.570786,138.30724,2.0,1.0,124.72908,-67.27092,-0.5887996,-0.5887996,-0.5887996,-67.27092,1477.1517,1225.0,555.0,0.0,0.0,-0.61086524
2912.0,66.43085,155.1647,79.921326,141.67422,2.0,0.0,127.18956,-64.81044,-0.59342283,-0.59342283,-0.59342283,-64.81044,1481.9391,1225.0,555.0,0.0,0.0,-0.61086524
2978.0,63.564278,158.5286,77.14718,144.94571,2.0,0.0,129.66159,-62.3384,-0.5965922,-0.5965922,-0.5965922,-62.3384,1487.6188,1200.0,555.0,0.0,0.0,-0.6085493
3045.0,60.18214,161.25728,73.64351,147.79591,2.0,0.0,132.34178,-59.658215,-0.592422,-0.592422,-0.592422,-59.658215,1514.9333,1162.5,555.0,0.0,0.0,-0.5783477
3112.0,56.241913,163.35373,69.35622,150.23943,2.0,0.0,135.30284,-56.697155,-0.5803828,-0.5803828,-0.5803828,-56.697155,1538.3219,1150.0,555.0,0.0,0.0,-0.545603
3178.0,52.167885,164.6543,64.747604,152.07457,2.0,0.0,138.28441,-53.715588,-0.5614612,-0.5614612,-0.5614612,-53.715588,1558.0782,1150.0,555.0,0.0,0.0,-0.5094269
3245.0,48.241158,165.32635,60.171967,153.39554,3.0,0.0,141.15335,-50.846657,-0.5378716,-0.5378716,-0.5378716,-50.846657,1572.4064,1150.0,555.0,0.0,0.0,-0.47300014
3311.0,44.549538,165.59721,55.76892,154.37784,3.0,0.0,143.89313,-48.106873,-0.5112257,-0.5112257,-0.5112257,-48.106873,1581.7874,1150.0,555.0,0.0,0.0,-0.43794954
3378.0,41.137703,165.63574,51.620167,155.15329,3.0,0.0,146.49278,-45.507214,-0.4827593,-0.4827593,-0.4827593,-45.507214,1587.3752,1150.0,555.0,0.0,0.0,-0.40447676
3444.0,38.02079,165.56013,47.766247,155.81467,4.0,0.0,148.9458,-43.0542,-0.45341438,-0.45341438,-0.45341438,-43.0542,1590.0718,1150.0,555.0,0.0,0.0,-0.37271592
3510.0,35.19526,165.44873,44.220497,156.4235,4.0,0.0,151.24919,-40.750805,-0.423903,-0.423903,-0.423903,-40.750805,1590.5828,1150.0,555.0,0.0,0.0,-0.3427467
3577.0,32.6467,165.35034,40.97923,157.0178,4.0,0.0,153.40286,-38.59713,-0.39475697,-0.39475697,-0.39475697,-38.59713,1589.4613,1150.0,555.0,0.0,0.0,-0.31460544
3645.0,30.355158,165.29265,38.028927,157.61887,4.0,0.0,155.40894,-36.591064,-0.36636668,-0.36636668,-0.36636668,-36.591064,1587.1416,1150.0,555.0,0.0,0.0,-0.28829336
3711.0,28.298428,165.28897,35.35093,158.23648,4.0,0.0,157.27124,-34.72876,-0.33901146,-0.33901146,-0.33901146,-34.72876,1583.9646,1150.0,555.0,0.0,0.0,-0.26378462
3777.0,26.454113,165.34317,32.924324,158.87296,4.0,0.0,158.99495,-33.005054,-0.31288368,-0.31288368,-0.31288368,-33.005054,1580.197,1150.0,555.0,0.0,0.0,-0.24103227
3844.0,24.800787,165.453,30.727844,159.52596,4.0,0.0,160.58612,-31.41388,-0.28810757,-0.28810757,-0.28810757,-31.41388,1576.0482,1150.0,555.0,0.0,0.0,-0.21997322
3911.0,23.318493,165.61292,28.740875,160.19054,4.0,0.0,162.05148,-29.948511,-0.26475447,-0.26475447,-0.26475447,-29.948511,1571.6804,1150.0,555.0,0.0,0.0,-0.20053336
3978.0,21.98909,165.8154,26.943985,160.8605,4.0,0.0,163.39815,-28.601856,-0.24285476,-0.24285476,-0.24285476,-28.601856,1567.2194,1150.0,555.0,0.0,0.0,-0.18263051
4044.0,20.79621,166.05232,25.319187,161.52934,4.0,0.0,164.63339,-27.366613,-0.22240764,-0.22240764,-0.22240764,-27.366613,1562.7607,1150.0,555.0,0.0,0.0,-0.16617802
4111.0,19.72522,166.31564,23.850037,162.19083,4.0,0.0,165.76453,-26.235474,-0.20338874,-0.20338874,-0.20338874,-26.235474,1558.377,1150.0,555.0,0.0,0.0,-0.15108669
4177.0,18.76311,166.59772,22.521566,162.83926,4.0,0.0,166.7988,-25.201208,-0.18575633,-0.18575633,-0.18575633,-25.201208,1554.1212,1150.0,555.0,0.0,0.0,-0.1372672
4244.0,17.898306,166.89175,21.320246,163.46982,4.0,0.0,167.74321,-24.256786,-0.16945633,-0.16945633,-0.16945633,-24.256786,1550.0315,1150.0,555.0,0.0,0.0,-0.12463127
4311.0,17.120533,167.19179,20.233852,164.07846,4.0,0.0,168.60457,-23.395435,-0.1544261,-0.1544261,-0.1544261,-23.395435,1546.134,1150.0,555.0,0.0,0.0,-0.11309299
4378.0,16.420696,167.49277,19.251339,164.66212,4.0,0.0,169.38931,-22.610682,-0.14059772,-0.14059772,-0.14059772,-22.610682,1542.4451,1150.0,555.0,0.0,0.0,-0.10256959
4444.0,15.790695,167.7905,18.362728,165.21846,4.0,0.0,170.1036,-21.896387,-0.12790018,-0.12790018,-0.12790018,-21.896387,1538.974,1150.0,555.0,0.0,0.0,-0.09298201
4510.0,15.223315,168.08163,17.559078,165.74588,4.0,0.0,170.7532,-21.24679,-0.11626153,-0.11626153,-0.11626153,-21.24679,1535.7239,1150.0,555.0,0.0,0.0,-0.08425526
4577.0,14.712158,168.36357,16.832249,166.24348,4.0,0.0,171.34354,-20.65647,-0.10561016,-0.10561016,-0.10561016,-20.65647,1532.6935,1150.0,555.0,0.0,0.0,-0.076318935
4644.0,14.251513,168.63434,16.174921,166.71092,4.0,0.0,171.87961,-20.120386,-0.09587593,-0.09587593,-0.09587593,-20.120386,1529.8784,1150.0,555.0,0.0,0.0,-0.06910681
4709.0,13.836266,168.8925,15.5804825,167.14828,4.0,0.0,172.36615,-19.63385,-0.08699098,-0.08699098,-0.08699098,-19.63385,1527.2716,1150.0,555.0,0.0,0.0,-0.06255732
4777.0,13.461851,169.13718,15.042941,167.55609,4.0,0.0,172.80748,-19.192516,-0.07889022,-0.07889022,-0.07889022,-19.192516,1524.8646,1150.0,555.0,0.0,0.0,-0.05661316
4844.0,13.124205,169.36778,14.556895,167.93509,4.0,0.0,173.20761,-18.792395,-0.071511835,-0.071511835,-0.071511835,-18.792395,1522.6473,1150.0,555.0,0.0,0.0,-0.05122126
4910.0,12.819659,169.58412,14.117427,168.28635,4.0,0.0,173.57022,-18.429785,-0.064797446,-0.064797446,-0.064797446,-18.429785,1520.6093,1150.0,555.0,0.0,0.0,-0.046332847
4977.0,12.54492,169.78625,13.720113,168.61107,4.0,0.0,173.89871,-18.101294,-0.058692176,-0.058692176,-0.058692176,-18.101294,1518.7396,1150.0,555.0,0.0,0.0,-0.04190273
5044.0,12.29704,169.97441,13.360945,168.9105,4.0,0.0,174.19618,-17.803822,-0.053144794,-0.053144794,-0.053144794,-17.803822,1517.0272,1150.0,555.0,0.0,0.0,-0.037889455
5110.0,12.07339,170.149,13.036272,169.18613,4.0,0.0,174.46548,-17.534521,-0.048107542,-0.048107542,-0.048107542,-17.534521,1515.4614,1150.0,555.0,0.0,0.0,-0.034255132
5176.0,11.871553,170.31055,12.742838,169.43925,4.0,0.0,174.7092,-17.290796,-0.043536194,-0.043536194,-0.043536194,-17.290796,1514.0314,1150.0,555.0,0.0,0.0,-0.030965023
5243.0,11.689423,170.45963,12.4776325,169.67142,4.0,0.0,174.92972,-17.070276,-0.039389826,-0.039389826,-0.039389826,-17.070276,1512.7269,1150.0,659.0,0.0,0.0,-0.027987352
5309.0,12.580562,169.51862,11.937651,170.16153,4.0,0.0,174.7498,-17.250195,0.032134585,0.032134585,0.032134585,-17.250195,1719.5382,1150.0,697.0,0.0,0.0,0.22882675
5377.0,14.056112,169.08507,11.872286,171.26889,4.0,0.0,174.14194,-17.858057,0.10876008,0.10876008,0.10876008,-17.858057,1735.1956,1150.0,732.0,0.0,0.0,0.31948012
5443.0,16.102652,169.25894,12.34376,173.01784,4.0,0.0,173.10757,-18.892431,0.18577734,0.18577734,0.18577734,-18.892431,1736.3981,1150.0,760.0,0.0,0.0,0.39757484
5510.0,18.636711,169.89017,13.37768,175.14919,4.0,0.0,171.68344,-20.316553,0.25713125,0.25713125,0.25713125,-20.316553,1719.0149,1150.0,793.0,0.0,0.0,0.45335448
5578.0,21.727741,170.9689,14.959379,177.73726,4.0,0.0,169.88832,-22.111683,0.32632017,0.32632017,0.32632017,-22.111683,1712.3696,1150.0,842.0,0.0,0.0,0.51658976
5644.0,25.665195,172.98453,17.15744,181.49228,4.0,0.0,167.69624,-24.30376,0.40219885,0.40219885,0.40219885,-24.30376,1732.9033,1150.0,911.0,0.0,0.0,0.61086524
5711.0,29.781391,174.26355,19.92609,184.11885,4.0,0.0,165.22096,-26.779041,0.45784324,0.45784324,0.45784324,-26.779041,1670.7958,1150.0,1005.0,0.0,0.0,0.61086524
5778.0,33.987053,174.63464,23.096054,185.52565,4.0,0.0,162.54282,-29.457178,0.49864912,0.49864912,0.49864912,-29.457178,1625.2502,1150.0,1090.0,0.0,0.0,0.61086524
5844.0,38.223053,174.12079,26.543015,185.80083,4.0,0.0,159.71872,-32.281273,0.5285734,0.5285734,0.5285734,-32.281273,1591.8501,1150.0,1162.0,0.0,0.0,0.61086524
5911.0,42.4531,172.83194,30.176739,185.1083,3.0,0.0,156.78922,-35.210793,0.5505179,0.5505179,0.5505179,-35.210793,1567.3568,1150.0,1242.0,0.0,0.0,0.61086524
5978.0,46.657204,170.90504,33.933277,183.62897,3.0,0.0,153.78326,-38.216736,0.5666105,0.5666105,0.5666105,-38.216736,1549.3949,1150.0,1314.0,0.0,0.0,0.61086524
6044.0,50.826324,168.47342,37.76832,181.53142,3.0,0.0,150.72177,-41.27822,0.5784118,0.5784118,0.5784118,-41.27822,1536.223,1150.0,1365.0,0.0,0.0,0.61086524
6111.0,54.95823,165.65317,41.651924,178.95947,2.0,0.0,147.61983,-44.380177,0.58706605,0.58706605,0.58706605,-44.380177,1526.5635,1150.0,1365.0,0.0,0.0,0.61086524
6178.0,59.054527,162.5394,45.564346,176.02959,2.0,0.0,144.48834,-47.511658,0.5934125,0.5934125,0.5934125,-47.511658,1519.4799,1150.0,1365.0,0.0,0.0,0.61086524
6244.0,63.118843,159.20692,49.492798,172.83296,2.0,0.0,141.3353,-50.66471,0.59806657,0.59806657,0.59806657,-50.66471,1514.2853,1150.0,1365.0,0.0,0.0,0.61086524
6311.0,67.15552,155.71309,53.4293,169.4393,2.0,0.0,138.16646,-53.833546,0.60147953,0.60147953,0.60147953,-53.833546,1510.4758,1150.0,1365.0,0.0,0.0,0.61086524
6378.0,71.16896,152.10109,57.36897,165.90106,2.0,1.0,134.98607,-57.013927,0.6039824,0.6039824,0.6039824,-57.013927,1507.6823,1150.0,1365.0,0.0,0.0,0.61086524
6444.0,75.16322,148.403,61.30898,162.25723,2.0,1.0,131.79724,-60.20276,0.6058178,0.6058178,0.6058178,-60.20276,1505.6337,1150.0,1365.0,0.0,0.0,0.61086524
6511.0,79.14192,144.64247,65.24781,158.53659,1.0,1.0,128.6022,-63.39779,0.6071638,0.6071638,0.6071638,-63.39779,1504.1313,1150.0,1365.0,0.0,0.0,0.61086524
6577.0,83.10813,140.8368,69.184715,154.76022,1.0,1.0,125.40265,-66.59735,0.60815084,0.60815084,0.60815084,-66.59735,1503.0297,1150.0,1365.0,0.0,0.0,0.61086524
6644.0,87.06438,136.99857,73.119484,150.94345,1.0,1.0,122.19975,-69.80025,0.6088747,0.6088747,0.6088747,-69.80025,1502.2218,1150.0,1365.0,0.0,0.0,0.61086524
6711.0,91.01277,133.13686,77.05208,147.09755,1.0,1.0,118.99443,-73.00557,0.60940546,0.60940546,0.60940546,-73.00557,1501.6293,1150.0,1365.0,0.0,0.0,0.61086524
6778.0,94.955,129.25829,80.98274,143.23056,1.0,1.0,115.787315,-76.212685,0.60979474,0.60979474,0.60979474,-76.212685,1501.1948,1150.0,1365.0,0.0,0.0,0.61086524
6844.0,98.89242,125.3676,84.911644,139.34837,1.0,1.0,112.578896,-79.421104,0.6100802,0.6100802,0.6100802,-79.421104,1500.8762,1150.0,1365.0,0.0,0.0,0.61086524
6912.0,102.826065,121.46824,88.83908,135.45523,1.0,1.0,109.36951,-82.63049,0.6102895,0.6102895,0.6102895,-82.63049,1500.6426,1150.0,1365.0,0.0,0.0,0.61086524
6977.0,106.75682,117.56264,92.76527,131.5542,1.0,1.0,106.15941,-85.84059,0.610443,0.610443,0.610443,-85.84059,1500.4712,1150.0,1365.0,0.0,0.0,0.61086524
7045.0,110.68534,113.65259,96.690414,127.64751,1.0,1.0,102.94881,-89.05119,0.6105556,0.6105556,0.6105556,-89.05119,1500.3456,1150.0,1365.0,0.0,0.0,0.61086524
7111.0,114.61211,109.73936,100.61473,123.73672,1.0,1.0,99.737816,-92.262184,0.61063814,0.61063814,0.61063814,-92.262184,1500.2534,1150.0,1312.0,0.0,0.0,0.61086524
7178.0,118.537575,105.82383,104.538376,119.82302,1.0,1.0,96.52655,-95.47345,0.6106987,0.6106987,0.6106987,-95.47345,1500.1859,1150.0,1264.0,0.0,0.0,0.61086524
7246.0,122.46199,101.90669,108.46147,115.9072,1.0,1.0,93.31509,-98.68491,0.6107431,0.6107431,0.6107431,-98.68491,1500.1364,1150.0,1194.0,0.0,0.0,0.61086524
7311.0,124.37195,96.94003,110.93437,110.37761,1.0,1.0,90.19202,-101.80798,0.5916029,0.5916029,0.5916029,-101.80798,1441.2509,1150.0,1141.0,0.0,0.0,0.5389675
7378.0,122.39491,90.50869,110.59967,102.30393,1.0,1.0,87.34723,-104.65277,0.5328577,0.5328577,0.5328577,-104.65277,1319.6865,1150.0,1084.0,0.0,0.0,0.37130854
7444.0,118.26308,84.28819,108.765,93.78626,1.0,1.0,84.94491,-107.05509,0.44336915,0.44336915,0.44336915,-107.05509,1225.3223,1150.0,1001.0,0.0,0.0,0.19727562
7511.0,112.72355,79.2675,106.18809,85.80297,1.0,1.0,83.20549,-108.79451,0.31583562,0.31583562,0.31583562,-108.79451,1108.5465,1150.0,920.0,0.0,0.0,-0.03488151
7578.0,107.85112,76.75581,104.54417,80.062775,1.0,2.0,82.29195,-109.70805,0.16386536,0.16386536,0.16386536,-109.70805,1033.5399,1150.0,840.0,0.0,0.0,-0.25405282
7644.0,104.72319,77.27689,104.70386,77.29623,1.0,1.0,82.28652,-109.71348,9.679496E-4,9.679496E-4,9.679496E-4,-109.71348,1000.0,1150.0,757.0,0.0,0.0,-0.4606908
7711.0,103.61935,80.92569,106.88655,77.658485,1.0,1.0,83.18938,-108.81062,-0.16192946,-0.16192946,-0.16192946,-108.81062,1000.0,1150.0,715.0,0.0,0.0,-0.61086524
7777.0,103.760025,86.11519,109.54677,80.328445,1.0,1.0,84.74583,-107.25417,-0.2816457,-0.2816457,-0.2816457,-107.25417,1132.541,1150.0,698.0,0.0,0.0,-0.61086524
7844.0,103.97353,91.91783,111.71786,84.173515,1.0,1.0,86.76793,-105.23207,-0.36943758,-0.36943758,-0.36943758,-105.23207,1230.5302,1150.0,671.0,0.0,0.0,-0.61086524
7910.0,103.748436,97.85272,113.01345,88.58772,1.0,1.0,89.121826,-102.878174,-0.43381828,-0.43381828,-0.43381828,-102.878174,1302.3888,1150.0,659.0,0.0,0.0,-0.61086524
7977.0,102.90544,103.67212,113.34387,93.23369,1.0,1.0,91.712906,-100.287094,-0.48103082,-0.48103082,-0.48103082,-100.287094,1355.0851,1150.0,655.0,0.0,0.0,-0.61086524
8046.0,101.43425,109.26282,112.77034,97.926735,1.0,1.0,94.47428,-97.52572,-0.5156533,-0.5156533,-0.5156533,-97.52572,1393.7291,1150.0,653.0,0.0,0.0,-0.61086524
8111.0,99.402916,114.58949,111.41988,102.572525,1.0,1.0,97.358444,-94.641556,-0.54104316,-0.54104316,-0.54104316,-94.641556,1422.068,1150.0,653.0,0.0,0.0,-0.61086524
8178.0,96.90701,119.659195,109.436584,107.129616,1.0,1.0,100.3315,-91.6685,-0.5596624,-0.5596624,-0.5596624,-91.6685,1442.8499,1150.0,650.0,0.0,0.0,-0.61086524
8244.0,94.04307,124.499344,106.9562,111.586205,1.0,1.0,103.36906,-88.63094,-0.57331645,-0.57331645,-0.57331645,-88.63094,1458.09,1150.0,646.0,0.0,0.0,-0.61086524
8311.0,90.896454,129.14468,104.0952,115.94594,1.0,1.0,106.45357,-85.54643,-0.5833295,-0.5833295,-0.5833295,-85.54643,1469.2659,1150.0,643.0,0.0,0.0,-0.61086524
8377.0,87.53745,133.6301,100.94804,120.21952,1.0,1.0,109.57231,-82.42769,-0.5906724,-0.5906724,-0.5906724,-82.42769,1477.4617,1150.0,638.0,0.0,0.0,-0.61086524
8444.0,84.021324,137.98727,97.58862,124.41998,1.0,1.0,112.716064,-79.283936,-0.5960571,-0.5960571,-0.5960571,-79.283936,1483.4719,1150.0,633.0,0.0,0.0,-0.61086524
8510.0,80.208206,141.7471,93.765594,128.18971,1.0,1.0,115.85824,-76.14176,-0.59571826,-0.59571826,-0.59571826,-76.14176,1501.04,1150.0,632.0,0.0,0.0,-0.59478647
8577.0,76.02982,144.40057,89.302055,131.12833,2.0,1.0,118.95469,-73.04531,-0.58588433,-0.58588433,-0.58588433,-73.04531,1530.1844,1150.0,631.0,0.0,0.0,-0.55884105
8644.0,71.737625,146.20619,84.53546,133.40836,2.0,1.0,121.97302,-70.02698,-0.5692363,-0.5692363,-0.5692363,-70.02698,1551.0997,1150.0,631.0,0.0,0.0,-0.52345425
8711.0,67.49565,147.33192,79.68068,135.1469,2.0,1.0,124.88667,-67.11333,-0.5471941,-0.5471941,-0.5471941,-67.11333,1567.6565,1150.0,677.0,0.0,0.0,-0.48657832
8777.0,62.774895,145.01204,73.48288,134.30405,2.0,1.0,127.52989,-64.47011,-0.49156427,-0.49156427,-0.49156427,-64.47011,1670.7512,1150.0,750.0,0.0,0.0,-0.3385822
8844.0,58.34046,139.64226,66.669106,131.31361,2.0,1.0,129.68271,-62.317284,-0.39459154,-0.39459154,-0.39459154,-62.317284,1797.6498,1150.0,821.0,0.0,0.0,-0.12791646
8910.0,55.34264,133.88596,60.882153,128.34644,2.0,1.0,131.1775,-60.8225,-0.27020156,-0.27020156,-0.27020156,-60.8225,1881.8047,1150.0,881.0,0.0,0.0,0.071870916
8977.0,54.261974,129.50146,56.97884,126.78459,2.0,1.0,131.9313,-60.068703,-0.13501692,-0.13501692,-0.13501692,-60.068703,1914.938,1150.0,930.0,0.0,0.0,0.23674086
9043.0,55.045403,126.95481,55.07536,126.92485,2.0,1.0,131.93968,-60.060314,-0.0014978051,-0.0014978051,-0.0014978051,-60.060314,1909.8258,1150.0,981.0,0.0,0.0,0.3656798
9110.0,57.60319,126.022484,54.995064,128.63062,2.0,1.0,131.21555,-60.784462,0.12967461,0.12967461,0.12967461,-60.784462,1902.6228,1150.0,1038.0,0.0,0.0,0.49039876
9177.0,61.981438,126.590454,56.70399,131.86789,2.0,1.0,129.78676,-62.213245,0.25799212,0.25799212,0.25799212,-62.213245,1893.8599,1150.0,1058.0,0.0,0.0,0.61086524
9244.0,67.0107,127.537636,59.66268,134.88565,2.0,1.0,127.85553,-64.14447,0.3520916,0.3520916,0.3520916,-64.14447,1788.8306,1150.0,1070.0,0.0,0.0,0.61086524
9310.0,72.27156,128.10696,63.313763,137.06476,2.0,1.0,125.56645,-66.43355,0.4210979,0.4210979,0.4210979,-66.43355,1711.8091,1150.0,1076.0,0.0,0.0,0.61086524
9377.0,77.535446,128.00214,67.33327,138.20432,1.0,1.0,123.02179,-68.97821,0.47170252,0.47170252,0.47170252,-68.97821,1655.3267,1150.0,1087.0,0.0,0.0,0.61086524
9444.0,82.68527,127.16451,71.52924,138.32054,1.0,1.0,120.2938,-71.7062,0.5088126,0.5088126,0.5088126,-71.7062,1613.9062,1150.0,1092.0,0.0,0.0,0.61086524
9510.0,87.67111,125.650986,75.79028,137.53183,1.0,1.0,117.43374,-74.56626,0.53602666,0.53602666,0.53602666,-74.56626,1583.5312,1150.0,1092.0,0.0,0.0,0.61086524
