time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.386541821156E12,88,255,63,255,2000,1300,191
1.38654182144E12,89,255,74,255,2000,1300,191
1.386541821708E12,93,255,80,255,2000,1300,191
1.38654182198E12,95,215,85,255,2000,1300,191
1.386541822254E12,93,122,86,125,1750,1300,191
1.38654182253E12,88,100,87,137,1750,1300,191
1.386541822814E12,88,106,90,115,1500,1300,191
1.386541823087E12,76,115,90,118,1500,1300,191
1.386541823364E12,109,106,120,118,1500,1300,191
1.386541823638E12,117,107,117,112,1500,1300,191
1.386541823915E12,120,82,112,118,1500,1300,191
1.386541824187E12,114,138,117,79,1500,1300,191
1.386541824459E12,113,176,111,117,1500,1300,191
1.386541824733E12,115,150,115,132,1500,1300,191
1.386541825016E12,115,163,115,122,1500,1300,191
1.386541825283E12,117,175,117,170,1500,1300,191
1.386541825558E12,114,148,121,200,1500,1300,191
1.386541825841E12,114,163,116,197,1500,1300,191
1.386541826389E12,122,52,121,64,1500,1300,191
1.386541826671E12,113,102,121,50,1500,1300,191
1.386541826948E12,114,99,118,107,1500,1300,191
1.386541827228E12,105,98,120,110,1500,1300,191
1.386541827507E12,95,96,122,110,1500,1300,191
1.386541827788E12,95,112,95,108,1500,1300,191
1.386541828059E12,95,143,99,115,1500,1300,191
1.38654182833E12,98,126,100,162,1500,1300,191
1.386541828876E12,97,194,97,157,2000,1300,191
1.386541829166E12,93,222,98,255,2000,1300,191
1.386541829537E12,61,174,94,255,2000,1300,191
1.386541829877E12,100,255,90,255,2000,1300,191
1.386541830148E12,118,255,89,255,2000,1300,191
1.386541830411E12,121,255,88,255,2000,1300,191
1.38654183069E12,103,119,105,255,2000,1300,191
1.386541830964E12,118,104,118,138,2000,1300,191
1.386541831237E12,112,82,123,115,2000,1300,191
1.386541831509E12,121,63,124,88,2000,1300,191
1.386541831787E12,129,52,132,73,2000,1300,191
1.38654183207E12,125,45,133,58,2000,1300,191
1.386541832351E12,124,80,136,52,2000,1300,191
1.386541832634E12,129,155,136,168,1750,1300,191
1.386541832913E12,134,153,135,175,1500,1300,191
1.386541833185E12,134,170,137,182,1500,1300,191
1.386541833453E12,135,143,137,168,1500,1300,191
1.386541833725E12,148,142,132,209,1500,1300,191
1.386541833995E12,159,123,168,255,1500,1300,191
1.386541834264E12,169,221,173,124,1500,1300,191
1.386541834545E12,134,152,172,180,1500,1300,191
1.386541834815E12,133,43,181,165,1500,1300,191
1.386541835085E12,128,57,158,67,1500,1300,191
1.386541835362E12,125,59,128,63,1500,1300,191
1.386541835643E12,125,63,124,64,1500,1300,191
1.386541835917E12,125,64,124,66,1500,1300,191
1.386541836191E12,125,64,125,68,1500,1300,191
1.386541836458E12,124,67,124,69,1500,1300,191
1.386541836725E12,119,68,119,71,1500,1300,191
1.386541836996E12,116,71,117,74,1500,1300,191
1.386541837263E12,117,72,120,76,1500,1300,191
1.386541837537E12,114,74,115,79,1500,1300,191
1.386541837811E12,118,73,116,79,1500,1300,191
1.386541838082E12,115,75,113,81,1500,1300,191
1.386541838623E12,107,82,112,83,1500,1300,191
1.386541838897E12,110,83,106,86,1500,1300,191
1.386541839164E12,107,83,108,90,1500,1300,191
